,f1,p,r,oov
word2vec_google_news-nearest_neighbors-200-loo-has_an_engine,0.6666666666666666,0.6666666666666666,0.6666666666666666,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-has_an_engine,0.6666666666666666,0.6666666666666666,0.6666666666666666,22
word2vec_google_news-nearest_neighbors-300-loo-has_an_engine,0.6511627906976744,0.6363636363636364,0.6666666666666666,22
word2vec_google_news-nearest_neighbors-400-loo-has_an_engine,0.6363636363636365,0.6086956521739131,0.6666666666666666,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-has_an_engine,0.6341463414634146,0.65,0.6190476190476191,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-has_an_engine,0.6341463414634146,0.65,0.6190476190476191,22
word2vec_google_news-nearest_neighbors-700-loo-has_an_engine,0.6250000000000001,0.5555555555555556,0.7142857142857143,22
word2vec_google_news-nearest_neighbors-600-loo-has_an_engine,0.6250000000000001,0.5555555555555556,0.7142857142857143,22
word2vec_google_news-nearest_neighbors-500-loo-has_an_engine,0.6222222222222222,0.5833333333333334,0.6666666666666666,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-has_an_engine,0.6153846153846153,0.6666666666666666,0.5714285714285714,22
word2vec_google_news-nearest_neighbors-900-loo-has_an_engine,0.6000000000000001,0.5172413793103449,0.7142857142857143,22
word2vec_google_news-nearest_neighbors-800-loo-has_an_engine,0.6000000000000001,0.5172413793103449,0.7142857142857143,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-has_an_engine,0.6,0.631578947368421,0.5714285714285714,22
word2vec_google_news-nearest_neighbors-100-loo-has_an_engine,0.5945945945945946,0.6875,0.5238095238095238,22
word2vec_google_news-nearest_neighbors-1000-loo-has_an_engine,0.588235294117647,0.5,0.7142857142857143,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-has_an_engine,0.5853658536585366,0.6,0.5714285714285714,22
word2vec_google_news-logistic_regression-default-loo-has_an_engine,0.5555555555555556,0.6666666666666666,0.47619047619047616,22
