,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_noisy_loud,0.5194805194805195,0.6060606060606061,0.45454545454545453,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_noisy_loud,0.5185185185185185,0.5675675675675675,0.4772727272727273,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_noisy_loud,0.5,0.5555555555555556,0.45454545454545453,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_noisy_loud,0.5,0.5555555555555556,0.45454545454545453,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_noisy_loud,0.4810126582278481,0.5428571428571428,0.4318181818181818,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_noisy_loud,0.46913580246913583,0.5135135135135135,0.4318181818181818,22
word2vec_google_news-logistic_regression-default-loo-is_noisy_loud,0.36065573770491804,0.6470588235294118,0.25,22
word2vec_google_news-nearest_neighbors-600-loo-is_noisy_loud,0.31746031746031744,0.5263157894736842,0.22727272727272727,22
word2vec_google_news-nearest_neighbors-800-loo-is_noisy_loud,0.31746031746031744,0.5263157894736842,0.22727272727272727,22
word2vec_google_news-nearest_neighbors-700-loo-is_noisy_loud,0.31746031746031744,0.5263157894736842,0.22727272727272727,22
word2vec_google_news-nearest_neighbors-1000-loo-is_noisy_loud,0.3125,0.5,0.22727272727272727,22
word2vec_google_news-nearest_neighbors-900-loo-is_noisy_loud,0.3125,0.5,0.22727272727272727,22
word2vec_google_news-nearest_neighbors-500-loo-is_noisy_loud,0.26229508196721313,0.47058823529411764,0.18181818181818182,22
word2vec_google_news-nearest_neighbors-400-loo-is_noisy_loud,0.23333333333333334,0.4375,0.1590909090909091,22
word2vec_google_news-nearest_neighbors-300-loo-is_noisy_loud,0.21052631578947364,0.46153846153846156,0.13636363636363635,22
word2vec_google_news-nearest_neighbors-100-loo-is_noisy_loud,0.18181818181818182,0.45454545454545453,0.11363636363636363,22
word2vec_google_news-nearest_neighbors-200-loo-is_noisy_loud,0.17857142857142858,0.4166666666666667,0.11363636363636363,22
