,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_useful,0.5373134328358208,0.5714285714285714,0.5070422535211268,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_useful,0.5373134328358208,0.5714285714285714,0.5070422535211268,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_useful,0.5223880597014925,0.5555555555555556,0.49295774647887325,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_useful,0.5151515151515151,0.5573770491803278,0.4788732394366197,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_useful,0.5151515151515151,0.5573770491803278,0.4788732394366197,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_useful,0.5112781954887218,0.5483870967741935,0.4788732394366197,22
word2vec_google_news-logistic_regression-default-loo-is_useful,0.39639639639639634,0.55,0.30985915492957744,22
word2vec_google_news-nearest_neighbors-1000-loo-is_useful,0.24489795918367344,0.4444444444444444,0.16901408450704225,22
word2vec_google_news-nearest_neighbors-700-loo-is_useful,0.23404255319148937,0.4782608695652174,0.15492957746478872,22
word2vec_google_news-nearest_neighbors-800-loo-is_useful,0.22916666666666669,0.44,0.15492957746478872,22
word2vec_google_news-nearest_neighbors-900-loo-is_useful,0.22680412371134023,0.4230769230769231,0.15492957746478872,22
word2vec_google_news-nearest_neighbors-600-loo-is_useful,0.2173913043478261,0.47619047619047616,0.14084507042253522,22
word2vec_google_news-nearest_neighbors-500-loo-is_useful,0.17777777777777778,0.42105263157894735,0.11267605633802817,22
word2vec_google_news-nearest_neighbors-100-loo-is_useful,0.10666666666666667,1.0,0.056338028169014086,22
word2vec_google_news-nearest_neighbors-200-loo-is_useful,0.10526315789473684,0.8,0.056338028169014086,22
word2vec_google_news-nearest_neighbors-300-loo-is_useful,0.10126582278481013,0.5,0.056338028169014086,22
word2vec_google_news-nearest_neighbors-400-loo-is_useful,0.09756097560975611,0.36363636363636365,0.056338028169014086,22
