,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_warm,0.611111111111111,0.7333333333333333,0.5238095238095238,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_warm,0.5945945945945946,0.6875,0.5238095238095238,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_warm,0.5945945945945946,0.6875,0.5238095238095238,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_warm,0.5945945945945946,0.6875,0.5238095238095238,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_warm,0.5789473684210527,0.6470588235294118,0.5238095238095238,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_warm,0.5555555555555556,0.6666666666666666,0.47619047619047616,22
word2vec_google_news-nearest_neighbors-600-loo-is_warm,0.5500000000000002,0.5789473684210527,0.5238095238095238,22
word2vec_google_news-nearest_neighbors-800-loo-is_warm,0.5500000000000002,0.5789473684210527,0.5238095238095238,22
word2vec_google_news-nearest_neighbors-900-loo-is_warm,0.5500000000000002,0.5789473684210527,0.5238095238095238,22
word2vec_google_news-nearest_neighbors-700-loo-is_warm,0.5500000000000002,0.5789473684210527,0.5238095238095238,22
word2vec_google_news-nearest_neighbors-1000-loo-is_warm,0.5238095238095238,0.5238095238095238,0.5238095238095238,22
word2vec_google_news-nearest_neighbors-500-loo-is_warm,0.5128205128205129,0.5555555555555556,0.47619047619047616,22
word2vec_google_news-nearest_neighbors-300-loo-is_warm,0.4848484848484849,0.6666666666666666,0.38095238095238093,22
word2vec_google_news-nearest_neighbors-200-loo-is_warm,0.48275862068965514,0.875,0.3333333333333333,22
word2vec_google_news-nearest_neighbors-400-loo-is_warm,0.47058823529411764,0.6153846153846154,0.38095238095238093,22
word2vec_google_news-logistic_regression-default-loo-is_warm,0.37037037037037035,0.8333333333333334,0.23809523809523808,22
word2vec_google_news-nearest_neighbors-100-loo-is_warm,0.25,1.0,0.14285714285714285,22
