,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-has_teeth,0.5777777777777777,0.7222222222222222,0.48148148148148145,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-has_teeth,0.5777777777777777,0.7222222222222222,0.48148148148148145,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-has_teeth,0.5777777777777777,0.7222222222222222,0.48148148148148145,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-has_teeth,0.5652173913043478,0.6842105263157895,0.48148148148148145,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-has_teeth,0.5454545454545455,0.7058823529411765,0.4444444444444444,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-has_teeth,0.5238095238095238,0.7333333333333333,0.4074074074074074,22
word2vec_google_news-nearest_neighbors-200-loo-has_teeth,0.45161290322580644,0.4,0.5185185185185185,22
word2vec_google_news-nearest_neighbors-100-loo-has_teeth,0.4406779661016949,0.40625,0.48148148148148145,22
word2vec_google_news-nearest_neighbors-300-loo-has_teeth,0.417910447761194,0.35,0.5185185185185185,22
word2vec_google_news-nearest_neighbors-500-loo-has_teeth,0.41558441558441556,0.32,0.5925925925925926,22
word2vec_google_news-nearest_neighbors-400-loo-has_teeth,0.410958904109589,0.32608695652173914,0.5555555555555556,22
word2vec_google_news-nearest_neighbors-600-loo-has_teeth,0.40506329113924056,0.3076923076923077,0.5925925925925926,22
word2vec_google_news-nearest_neighbors-700-loo-has_teeth,0.3950617283950617,0.2962962962962963,0.5925925925925926,22
word2vec_google_news-nearest_neighbors-800-loo-has_teeth,0.3950617283950617,0.2962962962962963,0.5925925925925926,22
word2vec_google_news-nearest_neighbors-1000-loo-has_teeth,0.37362637362637363,0.265625,0.6296296296296297,22
word2vec_google_news-nearest_neighbors-900-loo-has_teeth,0.36363636363636365,0.26229508196721313,0.5925925925925926,22
word2vec_google_news-logistic_regression-default-loo-has_teeth,0.2941176470588235,0.7142857142857143,0.18518518518518517,22
