,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_sweet,0.8,0.8823529411764706,0.7317073170731707,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_sweet,0.7894736842105263,0.8571428571428571,0.7317073170731707,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_sweet,0.7894736842105263,0.8571428571428571,0.7317073170731707,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_sweet,0.7792207792207793,0.8333333333333334,0.7317073170731707,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_sweet,0.7792207792207793,0.8333333333333334,0.7317073170731707,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_sweet,0.7692307692307694,0.8108108108108109,0.7317073170731707,22
word2vec_google_news-logistic_regression-default-loo-is_sweet,0.7536231884057972,0.9285714285714286,0.6341463414634146,22
word2vec_google_news-nearest_neighbors-600-loo-is_sweet,0.5454545454545455,0.72,0.43902439024390244,22
word2vec_google_news-nearest_neighbors-800-loo-is_sweet,0.5454545454545455,0.72,0.43902439024390244,22
word2vec_google_news-nearest_neighbors-700-loo-is_sweet,0.5454545454545455,0.72,0.43902439024390244,22
word2vec_google_news-nearest_neighbors-500-loo-is_sweet,0.523076923076923,0.7083333333333334,0.4146341463414634,22
word2vec_google_news-nearest_neighbors-400-loo-is_sweet,0.523076923076923,0.7083333333333334,0.4146341463414634,22
word2vec_google_news-nearest_neighbors-900-loo-is_sweet,0.5217391304347826,0.6428571428571429,0.43902439024390244,22
word2vec_google_news-nearest_neighbors-1000-loo-is_sweet,0.5070422535211268,0.6,0.43902439024390244,22
word2vec_google_news-nearest_neighbors-300-loo-is_sweet,0.4918032786885247,0.75,0.36585365853658536,22
word2vec_google_news-nearest_neighbors-200-loo-is_sweet,0.4482758620689655,0.7647058823529411,0.3170731707317073,22
word2vec_google_news-nearest_neighbors-100-loo-is_sweet,0.38461538461538464,0.9090909090909091,0.24390243902439024,22
