,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-does_fly,0.795698924731183,0.8043478260869565,0.7872340425531915,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-does_fly,0.7865168539325842,0.8333333333333334,0.7446808510638298,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-does_fly,0.7777777777777778,0.813953488372093,0.7446808510638298,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-does_fly,0.7727272727272727,0.8292682926829268,0.723404255319149,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-does_fly,0.7640449438202246,0.8095238095238095,0.723404255319149,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-does_fly,0.7640449438202246,0.8095238095238095,0.723404255319149,22
word2vec_google_news-logistic_regression-default-loo-does_fly,0.7560975609756098,0.8857142857142857,0.6595744680851063,22
word2vec_google_news-nearest_neighbors-800-loo-does_fly,0.5747126436781609,0.625,0.5319148936170213,22
word2vec_google_news-nearest_neighbors-700-loo-does_fly,0.5714285714285715,0.6486486486486487,0.5106382978723404,22
word2vec_google_news-nearest_neighbors-500-loo-does_fly,0.5569620253164557,0.6875,0.46808510638297873,22
word2vec_google_news-nearest_neighbors-400-loo-does_fly,0.5569620253164557,0.6875,0.46808510638297873,22
word2vec_google_news-nearest_neighbors-900-loo-does_fly,0.5555555555555555,0.5813953488372093,0.5319148936170213,22
word2vec_google_news-nearest_neighbors-600-loo-does_fly,0.55,0.6666666666666666,0.46808510638297873,22
word2vec_google_news-nearest_neighbors-1000-loo-does_fly,0.5494505494505494,0.5681818181818182,0.5319148936170213,22
word2vec_google_news-nearest_neighbors-300-loo-does_fly,0.5066666666666666,0.6785714285714286,0.40425531914893614,22
word2vec_google_news-nearest_neighbors-200-loo-does_fly,0.4571428571428571,0.6956521739130435,0.3404255319148936,22
word2vec_google_news-nearest_neighbors-100-loo-does_fly,0.40624999999999994,0.7647058823529411,0.2765957446808511,22
