,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-does_eat,0.7127659574468085,0.6836734693877551,0.7444444444444445,22
word2vec_google_news-logistic_regression-default-loo-does_eat,0.7078651685393258,0.7159090909090909,0.7,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-does_eat,0.702127659574468,0.673469387755102,0.7333333333333333,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-does_eat,0.6878306878306878,0.6565656565656566,0.7222222222222222,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-does_eat,0.6844919786096256,0.6597938144329897,0.7111111111111111,22
word2vec_google_news-nearest_neighbors-1000-loo-does_eat,0.6785714285714285,0.7307692307692307,0.6333333333333333,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-does_eat,0.6775956284153005,0.6666666666666666,0.6888888888888889,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-does_eat,0.6737967914438502,0.6494845360824743,0.7,22
word2vec_google_news-nearest_neighbors-900-loo-does_eat,0.6706586826347306,0.7272727272727273,0.6222222222222222,22
word2vec_google_news-nearest_neighbors-700-loo-does_eat,0.6583850931677019,0.7464788732394366,0.5888888888888889,22
word2vec_google_news-nearest_neighbors-800-loo-does_eat,0.6503067484662578,0.726027397260274,0.5888888888888889,22
word2vec_google_news-nearest_neighbors-600-loo-does_eat,0.6322580645161291,0.7538461538461538,0.5444444444444444,22
word2vec_google_news-nearest_neighbors-500-loo-does_eat,0.5793103448275861,0.7636363636363637,0.4666666666666667,22
word2vec_google_news-nearest_neighbors-400-loo-does_eat,0.5217391304347827,0.75,0.4,22
word2vec_google_news-nearest_neighbors-300-loo-does_eat,0.4461538461538462,0.725,0.32222222222222224,22
word2vec_google_news-nearest_neighbors-200-loo-does_eat,0.37398373983739835,0.696969696969697,0.25555555555555554,22
word2vec_google_news-nearest_neighbors-100-loo-does_eat,0.35398230088495575,0.8695652173913043,0.2222222222222222,22
