,f1,p,r,oov
word2vec_google_news-nearest_neighbors-600-loo-is_grown,0.4814814814814815,0.43333333333333335,0.5416666666666666,22
word2vec_google_news-nearest_neighbors-500-loo-is_grown,0.4814814814814815,0.43333333333333335,0.5416666666666666,22
word2vec_google_news-nearest_neighbors-300-loo-is_grown,0.48000000000000004,0.46153846153846156,0.5,22
word2vec_google_news-nearest_neighbors-700-loo-is_grown,0.46428571428571425,0.40625,0.5416666666666666,22
word2vec_google_news-nearest_neighbors-400-loo-is_grown,0.4615384615384615,0.42857142857142855,0.5,22
word2vec_google_news-nearest_neighbors-800-loo-is_grown,0.44067796610169496,0.37142857142857144,0.5416666666666666,22
word2vec_google_news-nearest_neighbors-900-loo-is_grown,0.43333333333333335,0.3611111111111111,0.5416666666666666,22
word2vec_google_news-nearest_neighbors-1000-loo-is_grown,0.43333333333333335,0.3611111111111111,0.5416666666666666,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_grown,0.4210526315789474,0.5714285714285714,0.3333333333333333,22
word2vec_google_news-nearest_neighbors-200-loo-is_grown,0.39999999999999997,0.42857142857142855,0.375,22
word2vec_google_news-nearest_neighbors-100-loo-is_grown,0.39024390243902435,0.47058823529411764,0.3333333333333333,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_grown,0.3684210526315789,0.5,0.2916666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_grown,0.3684210526315789,0.5,0.2916666666666667,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_grown,0.3333333333333333,0.5,0.25,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_grown,0.32432432432432434,0.46153846153846156,0.25,22
word2vec_google_news-logistic_regression-default-loo-is_grown,0.30303030303030304,0.5555555555555556,0.20833333333333334,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_grown,0.28571428571428575,0.45454545454545453,0.20833333333333334,22
