,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-does_protect,0.4210526315789474,0.5714285714285714,0.3333333333333333,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-does_protect,0.4210526315789474,0.5714285714285714,0.3333333333333333,22
word2vec_google_news-nearest_neighbors-900-loo-does_protect,0.380952380952381,0.4444444444444444,0.3333333333333333,22
word2vec_google_news-nearest_neighbors-800-loo-does_protect,0.380952380952381,0.4444444444444444,0.3333333333333333,22
word2vec_google_news-nearest_neighbors-1000-loo-does_protect,0.372093023255814,0.42105263157894735,0.3333333333333333,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-does_protect,0.3684210526315789,0.5,0.2916666666666667,22
word2vec_google_news-nearest_neighbors-500-loo-does_protect,0.35897435897435903,0.4666666666666667,0.2916666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-does_protect,0.35897435897435903,0.4666666666666667,0.2916666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-does_protect,0.35000000000000003,0.4375,0.2916666666666667,22
word2vec_google_news-nearest_neighbors-600-loo-does_protect,0.34146341463414637,0.4117647058823529,0.2916666666666667,22
word2vec_google_news-nearest_neighbors-700-loo-does_protect,0.34146341463414637,0.4117647058823529,0.2916666666666667,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-does_protect,0.3157894736842105,0.42857142857142855,0.25,22
word2vec_google_news-logistic_regression-default-loo-does_protect,0.25806451612903225,0.5714285714285714,0.16666666666666666,22
word2vec_google_news-nearest_neighbors-400-loo-does_protect,0.2285714285714286,0.36363636363636365,0.16666666666666666,22
word2vec_google_news-nearest_neighbors-300-loo-does_protect,0.13333333333333333,0.3333333333333333,0.08333333333333333,22
word2vec_google_news-nearest_neighbors-100-loo-does_protect,0.07999999999999999,1.0,0.041666666666666664,22
word2vec_google_news-nearest_neighbors-200-loo-does_protect,0.07692307692307693,0.5,0.041666666666666664,22
