,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_dangerous,0.6041666666666666,0.6744186046511628,0.5471698113207547,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_dangerous,0.6041666666666666,0.6744186046511628,0.5471698113207547,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_dangerous,0.5979381443298969,0.6590909090909091,0.5471698113207547,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_dangerous,0.5918367346938775,0.6444444444444445,0.5471698113207547,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_dangerous,0.5858585858585859,0.6304347826086957,0.5471698113207547,22
word2vec_google_news-logistic_regression-default-loo-is_dangerous,0.5679012345679013,0.8214285714285714,0.4339622641509434,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_dangerous,0.5656565656565657,0.6086956521739131,0.5283018867924528,22
word2vec_google_news-nearest_neighbors-1000-loo-is_dangerous,0.5274725274725274,0.631578947368421,0.4528301886792453,22
word2vec_google_news-nearest_neighbors-800-loo-is_dangerous,0.5000000000000001,0.6285714285714286,0.41509433962264153,22
word2vec_google_news-nearest_neighbors-900-loo-is_dangerous,0.4943820224719102,0.6111111111111112,0.41509433962264153,22
word2vec_google_news-nearest_neighbors-600-loo-is_dangerous,0.4938271604938272,0.7142857142857143,0.37735849056603776,22
word2vec_google_news-nearest_neighbors-500-loo-is_dangerous,0.4810126582278481,0.7307692307692307,0.3584905660377358,22
word2vec_google_news-nearest_neighbors-400-loo-is_dangerous,0.48,0.8181818181818182,0.33962264150943394,22
word2vec_google_news-nearest_neighbors-700-loo-is_dangerous,0.4705882352941177,0.625,0.37735849056603776,22
word2vec_google_news-nearest_neighbors-300-loo-is_dangerous,0.45945945945945943,0.8095238095238095,0.32075471698113206,22
word2vec_google_news-nearest_neighbors-200-loo-is_dangerous,0.35294117647058826,0.8,0.22641509433962265,22
word2vec_google_news-nearest_neighbors-100-loo-is_dangerous,0.25806451612903225,0.8888888888888888,0.1509433962264151,22
