,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-has_fur_hair,0.6896551724137931,0.75,0.6382978723404256,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-has_fur_hair,0.6896551724137931,0.75,0.6382978723404256,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-has_fur_hair,0.6896551724137931,0.75,0.6382978723404256,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-has_fur_hair,0.6818181818181819,0.7317073170731707,0.6382978723404256,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-has_fur_hair,0.6818181818181819,0.7317073170731707,0.6382978723404256,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-has_fur_hair,0.6741573033707866,0.7142857142857143,0.6382978723404256,22
word2vec_google_news-logistic_regression-default-loo-has_fur_hair,0.6493506493506493,0.8333333333333334,0.5319148936170213,22
word2vec_google_news-nearest_neighbors-500-loo-has_fur_hair,0.5576923076923077,0.5087719298245614,0.6170212765957447,22
word2vec_google_news-nearest_neighbors-700-loo-has_fur_hair,0.5555555555555556,0.4918032786885246,0.6382978723404256,22
word2vec_google_news-nearest_neighbors-600-loo-has_fur_hair,0.5523809523809523,0.5,0.6170212765957447,22
word2vec_google_news-nearest_neighbors-800-loo-has_fur_hair,0.5405405405405406,0.46875,0.6382978723404256,22
word2vec_google_news-nearest_neighbors-400-loo-has_fur_hair,0.54,0.5094339622641509,0.574468085106383,22
word2vec_google_news-nearest_neighbors-900-loo-has_fur_hair,0.5263157894736842,0.44776119402985076,0.6382978723404256,22
word2vec_google_news-nearest_neighbors-1000-loo-has_fur_hair,0.5084745762711864,0.4225352112676056,0.6382978723404256,22
word2vec_google_news-nearest_neighbors-300-loo-has_fur_hair,0.5054945054945055,0.5227272727272727,0.48936170212765956,22
word2vec_google_news-nearest_neighbors-200-loo-has_fur_hair,0.49438202247191015,0.5238095238095238,0.46808510638297873,22
word2vec_google_news-nearest_neighbors-100-loo-has_fur_hair,0.42500000000000004,0.5151515151515151,0.3617021276595745,22
