,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-does_kill,0.6666666666666667,0.8125,0.5652173913043478,22
word2vec_google_news-nearest_neighbors-900-loo-does_kill,0.6399999999999999,0.5925925925925926,0.6956521739130435,22
word2vec_google_news-nearest_neighbors-400-loo-does_kill,0.6341463414634146,0.7222222222222222,0.5652173913043478,22
word2vec_google_news-nearest_neighbors-1000-loo-does_kill,0.6274509803921569,0.5714285714285714,0.6956521739130435,22
word2vec_google_news-nearest_neighbors-700-loo-does_kill,0.6222222222222223,0.6363636363636364,0.6086956521739131,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-does_kill,0.6153846153846153,0.75,0.5217391304347826,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-does_kill,0.6153846153846153,0.75,0.5217391304347826,22
word2vec_google_news-nearest_neighbors-300-loo-does_kill,0.6153846153846153,0.75,0.5217391304347826,22
word2vec_google_news-nearest_neighbors-800-loo-does_kill,0.5957446808510638,0.5833333333333334,0.6086956521739131,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-does_kill,0.5945945945945946,0.7857142857142857,0.4782608695652174,22
word2vec_google_news-nearest_neighbors-200-loo-does_kill,0.5945945945945946,0.7857142857142857,0.4782608695652174,22
word2vec_google_news-nearest_neighbors-600-loo-does_kill,0.5909090909090909,0.6190476190476191,0.5652173913043478,22
word2vec_google_news-nearest_neighbors-500-loo-does_kill,0.5909090909090909,0.6190476190476191,0.5652173913043478,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-does_kill,0.5789473684210527,0.7333333333333333,0.4782608695652174,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-does_kill,0.5789473684210527,0.7333333333333333,0.4782608695652174,22
word2vec_google_news-logistic_regression-default-loo-does_kill,0.48484848484848486,0.8,0.34782608695652173,22
word2vec_google_news-nearest_neighbors-100-loo-does_kill,0.43750000000000006,0.7777777777777778,0.30434782608695654,22
