,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-has_a_handle_handles,0.5757575757575757,0.6229508196721312,0.5352112676056338,22
word2vec_google_news-logistic_regression-default-loo-has_a_handle_handles,0.5714285714285715,0.7083333333333334,0.4788732394366197,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-has_a_handle_handles,0.5714285714285713,0.6129032258064516,0.5352112676056338,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-has_a_handle_handles,0.5581395348837208,0.6206896551724138,0.5070422535211268,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-has_a_handle_handles,0.5581395348837208,0.6206896551724138,0.5070422535211268,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-has_a_handle_handles,0.549618320610687,0.6,0.5070422535211268,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-has_a_handle_handles,0.5354330708661418,0.6071428571428571,0.4788732394366197,22
word2vec_google_news-nearest_neighbors-1000-loo-has_a_handle_handles,0.4444444444444445,0.7857142857142857,0.30985915492957744,22
word2vec_google_news-nearest_neighbors-900-loo-has_a_handle_handles,0.4444444444444445,0.7857142857142857,0.30985915492957744,22
word2vec_google_news-nearest_neighbors-800-loo-has_a_handle_handles,0.4123711340206186,0.7692307692307693,0.28169014084507044,22
word2vec_google_news-nearest_neighbors-700-loo-has_a_handle_handles,0.39583333333333337,0.76,0.2676056338028169,22
word2vec_google_news-nearest_neighbors-600-loo-has_a_handle_handles,0.39583333333333337,0.76,0.2676056338028169,22
word2vec_google_news-nearest_neighbors-500-loo-has_a_handle_handles,0.36170212765957444,0.7391304347826086,0.23943661971830985,22
word2vec_google_news-nearest_neighbors-400-loo-has_a_handle_handles,0.3218390804597701,0.875,0.19718309859154928,22
word2vec_google_news-nearest_neighbors-300-loo-has_a_handle_handles,0.3058823529411765,0.9285714285714286,0.18309859154929578,22
word2vec_google_news-nearest_neighbors-200-loo-has_a_handle_handles,0.24390243902439027,0.9090909090909091,0.14084507042253522,22
word2vec_google_news-nearest_neighbors-100-loo-has_a_handle_handles,0.12987012987012989,0.8333333333333334,0.07042253521126761,22
