,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-does_grow,0.8333333333333334,0.8024691358024691,0.8666666666666667,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-does_grow,0.8289473684210527,0.8181818181818182,0.84,22
word2vec_google_news-logistic_regression-default-loo-does_grow,0.8108108108108107,0.821917808219178,0.8,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-does_grow,0.8104575163398693,0.7948717948717948,0.8266666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-does_grow,0.8079470198675497,0.8026315789473685,0.8133333333333334,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-does_grow,0.8051948051948051,0.7848101265822784,0.8266666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-does_grow,0.8025477707006369,0.7682926829268293,0.84,22
word2vec_google_news-nearest_neighbors-1000-loo-does_grow,0.5185185185185186,0.8484848484848485,0.37333333333333335,22
word2vec_google_news-nearest_neighbors-900-loo-does_grow,0.5185185185185186,0.8484848484848485,0.37333333333333335,22
word2vec_google_news-nearest_neighbors-700-loo-does_grow,0.490566037735849,0.8387096774193549,0.3466666666666667,22
word2vec_google_news-nearest_neighbors-800-loo-does_grow,0.490566037735849,0.8387096774193549,0.3466666666666667,22
word2vec_google_news-nearest_neighbors-600-loo-does_grow,0.4807692307692308,0.8620689655172413,0.3333333333333333,22
word2vec_google_news-nearest_neighbors-500-loo-does_grow,0.45098039215686275,0.8518518518518519,0.30666666666666664,22
word2vec_google_news-nearest_neighbors-400-loo-does_grow,0.40404040404040403,0.8333333333333334,0.26666666666666666,22
word2vec_google_news-nearest_neighbors-300-loo-does_grow,0.31914893617021284,0.7894736842105263,0.2,22
word2vec_google_news-nearest_neighbors-200-loo-does_grow,0.3010752688172043,0.7777777777777778,0.18666666666666668,22
word2vec_google_news-nearest_neighbors-100-loo-does_grow,0.25000000000000006,0.8461538461538461,0.14666666666666667,22
