,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_for_children,0.25,0.36363636363636365,0.19047619047619047,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_for_children,0.25,0.36363636363636365,0.19047619047619047,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_for_children,0.24242424242424246,0.3333333333333333,0.19047619047619047,22
word2vec_google_news-nearest_neighbors-900-loo-is_for_children,0.22222222222222224,0.5,0.14285714285714285,22
word2vec_google_news-nearest_neighbors-700-loo-is_for_children,0.22222222222222224,0.5,0.14285714285714285,22
word2vec_google_news-nearest_neighbors-800-loo-is_for_children,0.22222222222222224,0.5,0.14285714285714285,22
word2vec_google_news-nearest_neighbors-1000-loo-is_for_children,0.21428571428571427,0.42857142857142855,0.14285714285714285,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_for_children,0.19354838709677416,0.3,0.14285714285714285,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_for_children,0.19354838709677416,0.3,0.14285714285714285,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_for_children,0.18749999999999997,0.2727272727272727,0.14285714285714285,22
word2vec_google_news-nearest_neighbors-500-loo-is_for_children,0.16666666666666666,0.6666666666666666,0.09523809523809523,22
word2vec_google_news-nearest_neighbors-400-loo-is_for_children,0.16666666666666666,0.6666666666666666,0.09523809523809523,22
word2vec_google_news-nearest_neighbors-600-loo-is_for_children,0.16,0.5,0.09523809523809523,22
word2vec_google_news-nearest_neighbors-300-loo-is_for_children,0.0909090909090909,1.0,0.047619047619047616,22
word2vec_google_news-nearest_neighbors-100-loo-is_for_children,0.0,0.0,0.0,22
word2vec_google_news-nearest_neighbors-200-loo-is_for_children,0.0,0.0,0.0,22
word2vec_google_news-logistic_regression-default-loo-is_for_children,0.0,0.0,0.0,22
