,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-does_make_sound_a_noise,0.7450980392156864,0.8260869565217391,0.6785714285714286,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-does_make_sound_a_noise,0.7450980392156864,0.8260869565217391,0.6785714285714286,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-does_make_sound_a_noise,0.7450980392156864,0.8260869565217391,0.6785714285714286,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-does_make_sound_a_noise,0.7450980392156864,0.8260869565217391,0.6785714285714286,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-does_make_sound_a_noise,0.7307692307692307,0.7916666666666666,0.6785714285714286,22
word2vec_google_news-nearest_neighbors-1000-loo-does_make_sound_a_noise,0.7234042553191489,0.8947368421052632,0.6071428571428571,22
word2vec_google_news-nearest_neighbors-800-loo-does_make_sound_a_noise,0.7234042553191489,0.8947368421052632,0.6071428571428571,22
word2vec_google_news-logistic_regression-default-loo-does_make_sound_a_noise,0.7234042553191489,0.8947368421052632,0.6071428571428571,22
word2vec_google_news-nearest_neighbors-900-loo-does_make_sound_a_noise,0.7234042553191489,0.8947368421052632,0.6071428571428571,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-does_make_sound_a_noise,0.7200000000000001,0.8181818181818182,0.6428571428571429,22
word2vec_google_news-nearest_neighbors-600-loo-does_make_sound_a_noise,0.6956521739130435,0.8888888888888888,0.5714285714285714,22
word2vec_google_news-nearest_neighbors-700-loo-does_make_sound_a_noise,0.6956521739130435,0.8888888888888888,0.5714285714285714,22
word2vec_google_news-nearest_neighbors-500-loo-does_make_sound_a_noise,0.6956521739130435,0.8888888888888888,0.5714285714285714,22
word2vec_google_news-nearest_neighbors-300-loo-does_make_sound_a_noise,0.6666666666666667,0.8823529411764706,0.5357142857142857,22
word2vec_google_news-nearest_neighbors-400-loo-does_make_sound_a_noise,0.6666666666666667,0.8823529411764706,0.5357142857142857,22
word2vec_google_news-nearest_neighbors-100-loo-does_make_sound_a_noise,0.6363636363636364,0.875,0.5,22
word2vec_google_news-nearest_neighbors-200-loo-does_make_sound_a_noise,0.6363636363636364,0.875,0.5,22
