,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-is_fast,0.48275862068965525,0.6086956521739131,0.4,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-is_fast,0.48275862068965525,0.6086956521739131,0.4,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-is_fast,0.4666666666666667,0.56,0.4,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-is_fast,0.4482758620689655,0.5652173913043478,0.37142857142857144,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-is_fast,0.4482758620689655,0.5652173913043478,0.37142857142857144,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-is_fast,0.4482758620689655,0.5652173913043478,0.37142857142857144,22
word2vec_google_news-logistic_regression-default-loo-is_fast,0.3111111111111111,0.7,0.2,22
word2vec_google_news-nearest_neighbors-1000-loo-is_fast,0.30476190476190473,0.22857142857142856,0.45714285714285713,22
word2vec_google_news-nearest_neighbors-800-loo-is_fast,0.303030303030303,0.234375,0.42857142857142855,22
word2vec_google_news-nearest_neighbors-100-loo-is_fast,0.3,0.36,0.2571428571428571,22
word2vec_google_news-nearest_neighbors-900-loo-is_fast,0.3,0.23076923076923078,0.42857142857142855,22
word2vec_google_news-nearest_neighbors-700-loo-is_fast,0.2736842105263158,0.21666666666666667,0.37142857142857144,22
word2vec_google_news-nearest_neighbors-600-loo-is_fast,0.2608695652173913,0.21052631578947367,0.34285714285714286,22
word2vec_google_news-nearest_neighbors-200-loo-is_fast,0.2571428571428571,0.2571428571428571,0.2571428571428571,22
word2vec_google_news-nearest_neighbors-300-loo-is_fast,0.2531645569620253,0.22727272727272727,0.2857142857142857,22
word2vec_google_news-nearest_neighbors-500-loo-is_fast,0.24719101123595505,0.2037037037037037,0.3142857142857143,22
word2vec_google_news-nearest_neighbors-400-loo-is_fast,0.23529411764705882,0.2,0.2857142857142857,22
