,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-has_wheels,0.896551724137931,0.9285714285714286,0.8666666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-has_wheels,0.896551724137931,0.9285714285714286,0.8666666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-has_wheels,0.8813559322033899,0.896551724137931,0.8666666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-has_wheels,0.8813559322033899,0.896551724137931,0.8666666666666667,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-has_wheels,0.8666666666666667,0.8666666666666667,0.8666666666666667,22
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-has_wheels,0.8666666666666667,0.8666666666666667,0.8666666666666667,22
word2vec_google_news-logistic_regression-default-loo-has_wheels,0.8301886792452831,0.9565217391304348,0.7333333333333333,22
word2vec_google_news-nearest_neighbors-1000-loo-has_wheels,0.8214285714285715,0.8846153846153846,0.7666666666666667,22
word2vec_google_news-nearest_neighbors-800-loo-has_wheels,0.8214285714285715,0.8846153846153846,0.7666666666666667,22
word2vec_google_news-nearest_neighbors-900-loo-has_wheels,0.8214285714285715,0.8846153846153846,0.7666666666666667,22
word2vec_google_news-nearest_neighbors-600-loo-has_wheels,0.8,1.0,0.6666666666666666,22
word2vec_google_news-nearest_neighbors-500-loo-has_wheels,0.8,1.0,0.6666666666666666,22
word2vec_google_news-nearest_neighbors-700-loo-has_wheels,0.7843137254901961,0.9523809523809523,0.6666666666666666,22
word2vec_google_news-nearest_neighbors-400-loo-has_wheels,0.7499999999999999,1.0,0.6,22
word2vec_google_news-nearest_neighbors-300-loo-has_wheels,0.6956521739130436,1.0,0.5333333333333333,22
word2vec_google_news-nearest_neighbors-200-loo-has_wheels,0.6956521739130436,1.0,0.5333333333333333,22
word2vec_google_news-nearest_neighbors-100-loo-has_wheels,0.6666666666666666,1.0,0.5,22
