,f1,p,r,oov
word2vec_google_news-neural_net_classification-default-ordered-2018-07-04-13-02-47-328868-has_a_tail,0.6944444444444443,0.704225352112676,0.684931506849315,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-13-09:31:42-012923-loo-has_a_tail,0.6853146853146853,0.7,0.6712328767123288,22
word2vec_google_news-logistic_regression-default-loo-has_a_tail,0.6814814814814814,0.7419354838709677,0.6301369863013698,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-10:55:14-270309-has_a_tail,0.6805555555555556,0.6901408450704225,0.6712328767123288,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-11-14:12:01-396676-loo-has_a_tail,0.6758620689655173,0.6805555555555556,0.6712328767123288,22
word2vec_google_news-neural_net_classification-default-reverse-2018-07-05-14:31:24-069647-has_a_tail,0.6713286713286712,0.6857142857142857,0.6575342465753424,22
word2vec_google_news-neural_net_classification-default-shuff-2018-07-05-22:01:55-841390-has_a_tail,0.6619718309859155,0.6811594202898551,0.6438356164383562,22
word2vec_google_news-nearest_neighbors-1000-loo-has_a_tail,0.5277777777777777,0.5352112676056338,0.5205479452054794,22
word2vec_google_news-nearest_neighbors-700-loo-has_a_tail,0.5255474452554745,0.5625,0.4931506849315068,22
word2vec_google_news-nearest_neighbors-800-loo-has_a_tail,0.5217391304347826,0.5538461538461539,0.4931506849315068,22
word2vec_google_news-nearest_neighbors-900-loo-has_a_tail,0.5211267605633804,0.5362318840579711,0.5068493150684932,22
word2vec_google_news-nearest_neighbors-600-loo-has_a_tail,0.49230769230769234,0.5614035087719298,0.4383561643835616,22
word2vec_google_news-nearest_neighbors-500-loo-has_a_tail,0.48,0.5769230769230769,0.410958904109589,22
word2vec_google_news-nearest_neighbors-400-loo-has_a_tail,0.4793388429752066,0.6041666666666666,0.3972602739726027,22
word2vec_google_news-nearest_neighbors-300-loo-has_a_tail,0.45614035087719296,0.6341463414634146,0.3561643835616438,22
word2vec_google_news-nearest_neighbors-200-loo-has_a_tail,0.44642857142857145,0.6410256410256411,0.3424657534246575,22
word2vec_google_news-nearest_neighbors-100-loo-has_a_tail,0.3125,0.6521739130434783,0.2054794520547945,22
