asparagus,0.748125002966916,
broccoli,0.6874641715716656,
brussel_sprouts,0.6251081165530252,
buttercup,0.665920841866416,
carnation,0.5936338246934214,
celery,0.7009226416244091,
corn,0.5127583646217282,
daffodil,0.6756384597015859,
daisy,0.6414293311428827,
dandelion,0.7323379356687041,
elm,0.5466017412411277,
eucalyptus,0.6211933067056982,
fern,0.7301595527796596,
geranium,0.7134350117139494,
hyacinth,0.6443302324310447,
lettuce,0.6844735226823077,
lily,0.6889400057597219,
marigold,0.7435937721978749,
moss,0.6835412331790728,
orchid,0.6680925513973635,
pansy,0.5280976113564038,
parsley,0.7170470809722286,
rhubarb,0.7563601162743459,
rose,0.21944376188427558,
seaweed,0.5670095318313496,
spinach,0.6070175854458204,
sunflower,0.6437724585176511,
tea,0.4768934134871382,
tobacco,0.3379578150802662,
tulip,0.6383861631458889,
willow,0.5407315453767112,
accordion,0.2159894775941697,
aeroplane,nan,
alligator,0.2723797245996002,
ambulance,0.08035269185590518,
anchor,0.05121147512650106,
ant,0.43453037731466426,
apple,0.5919626897176304,
apricot,0.6745879394981724,
apron,0.22515530298392522,
arm,0.07918871518296541,
armchair,0.1505312728698328,
armour,nan,
arrow,0.2280280121615288,
artichoke,0.6725133820581863,
ashtray,0.2375741428056044,
aspirin,0.2588839217096621,
aubergine,0.5616066022176154,
avocado,0.6160653263374547,
axe,nan,
bacon,0.3565122037394688,
badge,0.12177796755535586,
bag,0.19870660815644903,
bagpipes,0.23129580715187684,
ball,0.17384603877850074,
balloon,0.17536836105538053,
banana,0.5499419479297127,
banjo,0.2687324577474114,
barge,0.07906265329561278,
barrel,0.18187498243268513,
basin,0.2186145394894712,
basket,0.1893024280304031,
bat,0.17676067830399705,
bat,0.17676067830399705,
bath,0.25664640102400504,
bayonet,0.18575634873941704,
bean,0.5912026154152845,
bear,0.15479344006006301,
beaver,0.3138392817221641,
bed,0.2402334214733015,
bee,0.41399158599347724,
beer,0.3137660448764743,
beetle,0.4980694986704192,
bell,0.14059774306052683,
bellows,0.1169193909482158,
belt,0.08044473015749505,
bench,0.1028250940087598,
bicycle,0.17531688960030034,
bikini,0.25813121707178166,
bin,0.20493333837426148,
birch,0.5531120950238928,
biscuit,0.37071028049789484,
blender,0.22960932642059567,
blouse,0.3056599902875302,
blueberry,0.6450161765141611,
boat,0.08605310035405297,
bolts,0.0821291640128119,
bomb,0.1071872189476501,
bone,0.15961132271961864,
bookcase,0.2355755756807289,
boomerang,0.14187871370549743,
boots,0.18615834570476597,
bottle,0.26849345714288336,
bouquet,0.3964395459878254,
bow,0.21215925384761697,
bowl,0.24748493106430483,
box,0.10814724760259165,
bra,0.26941207147963564,
bracelet,0.20121200160329525,
brandy,0.37847662441333996,
bread,0.30586098284674046,
brick,0.25194633929604804,
bridge,0.04737703156711549,
broom,0.3290636816193357,
brush,0.2589938310488784,
bucket,0.19943080458932005,
buckle,0.07543281926817733,
budgie,0.3341076380557654,
buffalo,0.32396520828961084,
buggy,0.15760877934650175,
bullet,0.05370239264067443,
bus,0.08462271557100975,
butter,0.2644496321007068,
butterfly,0.4073659220910931,
button,0.13270087218087204,
buzzard,0.32448759956821643,
cabbage,0.7323144870254978,
cage,0.09744287960273991,
cake,0.35427649751399326,
calf,0.22567344657167293,
camel,0.21742045839612745,
camera,0.08816893884624423,
can_opener,nan,
canary,0.20498501084188708,
candle,0.3205775159168436,
cannon,0.14906641173123897,
canoe,0.23417701623398204,
cap,0.07906797292441117,
cape,0.26724532975596543,
car,0.14826574175123547,
caravan,0.11253340281968306,
carp,0.3144460543053358,
carriage,0.14669761020377353,
carrot,0.4411500503288479,
cart,0.15126422337570272,
castenets,nan,
castle,0.20264562096988412,
cat,0.25447706910952905,
catalogue,nan,
catapault,0.10478616662015092,
caterpillar,0.47767644210612437,
cauliflower,0.6877256392382978,
cello,0.2429836944293044,
centipede,0.40191268260689494,
chain,0.09194554172554265,
chainsaw,0.19934458213905693,
chair,0.0629239157860706,
champagne,0.24079315213676927,
chandelier,0.3248033962125477,
cheese,0.43474109261437377,
cheetah,0.19056524700849628,
cherry,0.4408544860984339,
chest_of_drawers,nan,
chestnut,0.4556988978434352,
chicken,0.40126238520266816,
chipmunk,0.30990443428520315,
chisel,0.15346772893530014,
chocolate,0.44432127219083445,
cider,0.38596601970495814,
cigar,0.28115260345445625,
cigarette,0.24460047375759372,
clam,0.40458579199462863,
clamp,0.04701647559708103,
clarinet,0.2090071023441135,
cloak,0.15850834364659347,
clock,0.07655466925929645,
club,0.07138215378895767,
coach,0.09074132761183887,
coat,0.28352605413217646,
cockerel,0.34734462635732377,
cockroach,0.339043902017229,
coconut,0.49707933272385574,
cod,0.31628859965100264,
codeine,0.27633383647566373,
coffee,0.3741262178233501,
coffee_machine,nan,
coffee_pot,nan,
coffin,0.1357580237978216,
coin,0.205514998516155,
colander,0.3350279484739791,
comb,0.18087610951666383,
cork,0.30726137005946674,
corkscrew,0.19188187077393987,
courgette,0.6375530381606873,
cow,0.2811690458442586,
crab,0.4562646416013315,
cradle,0.1705375304001842,
crane,0.15312497994023475,
crane,0.15312497994023475,
crayfish,0.4210676582534193,
crayon,0.28984334868858824,
cricket,0.19043759817516723,
crocodile,0.2393152331795433,
crossbow,0.21270827675168597,
crowbar,0.1180411110413351,
cucumber,0.6645568575233085,
cup,0.2523218026767611,
cupboard,0.18181709405274743,
currant,0.5389222548329089,
cushion,0.12750803982976888,
cutting_board,nan,
cymbal,0.21113705247901315,
dagger,0.16335313072449398,
dates,0.10570007798029082,
deckchair,0.23270336786067394,
deer,0.3426821547282485,
desk,0.07215725505452124,
dice,0.1761826304955402,
dictionary,0.24262040000486795,
dinghy,0.09254369893498127,
dishwasher,0.18975168860201874,
dog,0.24337599445299823,
doll,0.2597509066325694,
dolphin,0.24185398373339465,
donkey,0.25908831603949717,
doorknob,0.19234570315086655,
doughnut,nan,
dove,0.2121837264797581,
dragonfly,0.41206155902450564,
dress,0.27168915713683683,
dresser,0.24777197935085743,
dressing_gown,0.2495103309652281,
drill,0.047019727316815134,
drum,0.10465603630969182,
duck,0.2916558783981761,
eagle,0.24770639560585095,
ear,0.19760551277601504,
earmuffs,0.13383738635010645,
eel,0.3994138611356896,
elephant,0.2701440811116495,
emu,0.3429769189486511,
encyclopaedia,0.14860225974562807,
envelope,0.110737890388729,
eye,0.10103734976313786,
falcon,0.24975320474436594,
fence,0.15338151194274863,
