accordion,0.6934848127823939,
bagpipes,0.6458689936075823,
banjo,0.7980110666108651,
cello,0.8432272212186761,
clarinet,0.8545325037606992,
cymbal,0.6108682306200763,
drum,0.5494556108163883,
flute,0.8546016710343034,
french_horn,0.745304535407354,
guitar,0.8220211406646754,
harmonica,0.8184222219976709,
harp,0.7395919522902854,
harpsichord,0.75723202096653,
organ,0.5328936866759173,
piano,0.8702757468970591,
recorder,0.3575290131486062,
saxophone,0.8624171456118763,
tambourine,0.7070286510791153,
trombone,0.8761900958318765,
trumpet,0.7667306530931435,
tuba,0.812423068471134,
violin,0.8443672359577667,
aeroplane,nan,
alligator,0.13188130177335788,
ambulance,0.10621893005408858,
anchor,0.10038959557027548,
ant,0.11316214128203333,
apple,0.19716380215242896,
apricot,0.23736648075120956,
apron,0.15452989867719374,
arm,0.08838315588522058,
armchair,0.11108111648708117,
armour,nan,
arrow,0.1809445822228466,
artichoke,0.22951621301499756,
ashtray,0.24666325497515523,
asparagus,0.17929971074302525,
aspirin,0.10054987337827079,
aubergine,0.1880587506076229,
avocado,0.1670515008826021,
axe,nan,
bacon,0.14583433773650434,
badge,0.0844526183897848,
bag,0.1463992003117196,
ball,0.19024796481419243,
balloon,0.18093899592428442,
banana,0.13829263035532785,
barge,0.13982902439012684,
barrel,0.08907118067340201,
basin,0.09707759051883308,
basket,0.15279982539547832,
bat,0.2386409309766215,
bat,0.2386409309766215,
bath,0.1614509903721506,
bayonet,0.24870537439016538,
bean,0.15411923553182605,
bear,-0.021175530688803602,
beaver,0.17156846299845882,
bed,0.13801012931081122,
bee,0.187604529390842,
beer,0.1698751464420849,
beetle,0.1507065409442476,
bell,0.2626073549750746,
bellows,0.377371403561349,
belt,0.15467184618419152,
bench,0.1552644821391354,
bicycle,0.27509429693952747,
bikini,0.12322946508310856,
bin,0.10148414509710316,
birch,0.24273143881747547,
biscuit,0.13844422775666837,
blender,0.2275039682522843,
blouse,0.18515340264576574,
blueberry,0.16371753757338847,
boat,0.19389671032350017,
bolts,0.12698036787273403,
bomb,0.09579767654766724,
bone,0.12395425718645356,
bookcase,0.27135036736584256,
boomerang,0.14943742865848336,
boots,0.17685004910535831,
bottle,0.16906504363617897,
bouquet,0.18776685777852953,
bow,0.20703675732899174,
bowl,0.13711138165820674,
box,0.0533788451603125,
bra,0.13607625174885596,
bracelet,0.22114058502849732,
brandy,0.2670686137002312,
bread,0.15587530637657776,
brick,0.17317414150952581,
bridge,0.12704328463115586,
broccoli,0.16496095514327394,
broom,0.2953824717032193,
brush,0.11253119961510362,
